Date,Time,Open,High,Low,Close,Volume
20030707,00:00:00,350.05,351.47,346.84,347.53,6
20030708,00:00:00,347.32,348.03,342.76,343.44,7
20030709,00:00:00,343.53,345.47,342.71,343.92,6
20030710,00:00:00,343.31,345.38,341.25,343.61,6
20030711,00:00:00,344.11,344.60,342.50,344.34,6
20030713,00:00:00,344.39,344.67,344.10,344.58,1
20030714,00:00:00,344.57,347.35,343.28,346.64,6
20030715,00:00:00,346.69,348.73,341.26,341.79,7
20030716,00:00:00,341.81,344.02,340.48,342.44,6
20030717,00:00:00,342.68,344.60,341.66,343.50,6
20030718,00:00:00,343.30,346.77,342.41,346.42,6
20030721,00:00:00,346.13,351.49,345.75,351.02,6
20030722,00:00:00,351.12,352.32,348.81,350.48,7
20030723,00:00:00,350.14,359.33,349.48,358.66,7
20030724,00:00:00,359.98,361.96,355.99,360.94,7
20030725,00:00:00,359.15,362.97,358.81,362.03,6
20030728,00:00:00,361.76,366.54,360.81,364.35,5
20030729,00:00:00,364.36,364.80,360.39,361.08,7
20030730,00:00:00,360.68,361.21,354.37,355.49,7
20030731,00:00:00,355.55,357.05,353.04,354.39,7
20030801,00:00:00,353.83,355.50,348.36,348.36,6
20030803,00:00:00,348.10,348.13,346.94,347.50,1
20030804,00:00:00,347.71,349.59,346.05,348.07,6
20030805,00:00:00,349.00,351.53,347.65,350.39,10
20030806,00:00:00,350.39,353.00,348.59,350.80,9
20030807,00:00:00,350.69,353.35,348.69,352.13,9
20030808,00:00:00,352.30,357.19,351.68,356.30,8
20030810,00:00:00,355.80,355.80,355.21,355.27,1
20030811,00:00:00,355.80,361.78,355.17,361.57,9
20030812,00:00:00,361.60,361.71,357.36,358.48,11
20030813,00:00:00,357.92,363.60,354.95,361.35,11
20030814,00:00:00,361.60,366.60,359.36,364.62,11
20030815,00:00:00,365.05,366.30,362.25,363.30,7
20030817,00:00:00,362.35,362.80,362.30,362.63,1
20030818,00:00:00,362.79,362.99,357.13,357.99,8
20030819,00:00:00,357.89,362.20,355.43,361.12,9
20030820,00:00:00,361.02,366.30,360.80,365.19,10
20030821,00:00:00,365.14,366.14,357.86,360.51,11
20030822,00:00:00,360.49,363.69,357.23,362.07,9
20030824,00:00:00,362.55,362.55,361.94,362.19,1
20030825,00:00:00,361.82,363.39,359.70,360.17,10
20030826,00:00:00,360.26,365.50,358.39,364.04,10
20030827,00:00:00,363.73,373.69,362.10,370.85,11
20030828,00:00:00,371.69,372.10,367.96,369.09,11
20030829,00:00:00,368.93,376.70,368.15,374.89,8
20030831,00:00:00,374.36,374.77,374.22,374.49,1
20030901,00:00:00,374.09,378.10,373.26,375.26,6
20030902,00:00:00,375.44,378.70,370.44,371.74,11
20030903,00:00:00,371.81,375.10,368.79,373.44,11
20030904,00:00:00,373.69,374.39,368.96,372.50,10
20030905,00:00:00,372.27,378.30,369.54,376.69,8
20030907,00:00:00,376.58,376.64,376.13,376.64,1
20030908,00:00:00,375.94,376.37,372.51,374.63,10
20030909,00:00:00,374.57,382.95,374.22,381.34,12
20030910,00:00:00,381.18,382.27,377.36,379.08,11
20030911,00:00:00,379.39,380.72,374.49,378.66,10
20030912,00:00:00,379.00,381.06,374.10,374.80,8
20030914,00:00:00,374.84,375.29,374.71,375.12,1
20030915,00:00:00,374.83,376.41,372.01,373.56,10
20030916,00:00:00,373.69,375.77,370.79,372.80,10
20030917,00:00:00,372.90,376.56,371.37,376.02,9
20030918,00:00:00,375.86,379.40,374.34,375.87,9
20030919,00:00:00,375.92,382.87,374.13,381.14,8
20030921,00:00:00,380.38,384.68,379.84,384.32,1
20030922,00:00:00,383.57,387.37,383.07,386.14,11
20030923,00:00:00,386.00,387.30,382.35,384.62,10
20030924,00:00:00,384.56,389.00,382.55,387.75,12
20030925,00:00:00,387.57,393.12,383.06,384.81,12
20030926,00:00:00,383.87,385.85,378.39,380.40,10
20030928,00:00:00,380.46,380.46,379.85,380.08,1
20030929,00:00:00,380.64,384.47,378.04,382.19,10
20030930,00:00:00,382.19,387.92,380.59,384.33,12
20031001,00:00:00,384.28,385.58,381.77,384.01,10
20031002,00:00:00,384.09,386.24,380.27,381.82,11
20031003,00:00:00,381.73,385.53,366.87,369.10,10
20031005,00:00:00,369.10,369.10,368.50,368.76,1
20031006,00:00:00,371.25,372.98,368.97,372.01,10
20031007,00:00:00,372.25,376.75,372.03,376.06,10
20031008,00:00:00,376.26,377.27,373.68,374.64,8
20031009,00:00:00,375.38,376.45,367.21,369.47,9
20031010,00:00:00,370.33,373.36,368.99,372.60,8
20031012,00:00:00,373.08,373.08,372.55,372.72,1
20031013,00:00:00,373.50,374.73,368.76,373.81,10
20031014,00:00:00,373.70,376.28,371.22,374.61,11
20031015,00:00:00,374.81,375.57,370.51,372.79,11
20031016,00:00:00,372.80,374.57,369.94,371.53,12
20031017,00:00:00,371.78,372.06,365.94,370.92,9
20031019,00:00:00,370.86,372.02,370.71,372.02,1
20031020,00:00:00,372.07,373.98,369.00,372.62,9
20031021,00:00:00,372.30,381.31,371.98,379.86,11
20031022,00:00:00,379.91,386.95,379.12,385.09,11
20031023,00:00:00,384.79,387.21,381.88,384.30,12
20031024,00:00:00,384.30,391.83,383.09,387.99,8
20031026,00:00:00,387.50,387.50,386.91,387.32,1
20031027,00:00:00,387.84,388.06,384.71,387.40,9
20031028,00:00:00,387.41,387.78,381.51,382.23,10
20031029,00:00:00,381.94,387.02,378.99,385.27,10
20031030,00:00:00,385.33,390.96,381.26,382.66,10
20031031,00:00:00,383.09,388.61,380.87,383.62,9
20031102,00:00:00,383.61,384.35,383.43,383.62,1
20031103,00:00:00,383.80,384.65,375.45,377.02,8
20031104,00:00:00,375.90,380.50,375.66,379.18,10
20031105,00:00:00,378.76,384.00,377.99,381.42,10
20031106,00:00:00,381.80,383.50,378.35,379.40,11
20031107,00:00:00,379.36,383.14,375.08,382.60,8
20031109,00:00:00,382.49,382.70,382.19,382.35,1
20031110,00:00:00,382.19,386.89,381.68,385.34,10
20031111,00:00:00,385.22,388.30,384.73,387.21,10
20031112,00:00:00,387.31,395.80,386.32,393.42,11
20031113,00:00:00,393.43,397.10,391.99,393.73,12
20031114,00:00:00,394.10,398.70,393.09,397.02,9
20031116,00:00:00,396.32,396.60,396.04,396.36,1
20031117,00:00:00,398.62,398.74,385.30,390.54,11
20031118,00:00:00,390.64,399.00,389.93,396.33,11
20031119,00:00:00,396.90,400.05,391.77,394.20,10
20031120,00:00:00,393.94,396.70,390.98,393.51,10
20031121,00:00:00,393.74,397.50,391.84,395.60,8
20031123,00:00:00,395.24,395.60,395.00,395.25,1
20031124,00:00:00,395.54,395.94,389.31,391.15,9
20031125,00:00:00,391.10,392.70,388.59,390.70,9
20031126,00:00:00,390.68,400.30,389.82,395.69,9
20031127,00:00:00,395.58,396.80,394.20,394.38,4
20031128,00:00:00,395.40,398.60,393.74,397.70,6
20031130,00:00:00,397.10,397.30,396.64,397.11,1
20031201,00:00:00,397.27,402.97,395.85,401.63,10
20031202,00:00:00,401.75,405.39,398.17,403.25,10
20031203,00:00:00,402.42,404.39,400.28,402.81,10
20031204,00:00:00,403.01,404.50,398.83,402.36,11
20031205,00:00:00,401.60,406.10,398.79,405.62,8
20031207,00:00:00,405.38,405.60,404.97,405.24,1
20031208,00:00:00,405.63,408.87,403.94,406.16,10
20031209,00:00:00,405.85,409.10,404.68,407.15,10
20031210,00:00:00,406.95,411.60,403.78,404.88,11
20031211,00:00:00,403.86,406.10,401.57,404.40,11
20031212,00:00:00,404.80,409.00,403.61,408.40,8
20031214,00:00:00,408.20,408.40,403.16,403.85,1
20031215,00:00:00,406.95,410.30,400.77,408.94,11
20031216,00:00:00,409.10,410.00,405.76,406.82,10
20031217,00:00:00,407.31,412.60,405.74,410.50,11
20031218,00:00:00,410.50,411.40,406.63,410.03,11
20031219,00:00:00,410.70,410.70,406.56,408.90,8
20031221,00:00:00,408.90,408.90,408.43,408.51,1
20031222,00:00:00,407.97,411.13,406.80,409.12,9
20031223,00:00:00,409.27,410.90,407.87,410.40,8
20031224,00:00:00,410.16,412.25,409.44,411.48,5
20031225,00:00:00,411.23,411.57,410.92,411.28,1
20031226,00:00:00,412.08,412.80,409.65,411.38,2
20031228,00:00:00,411.41,412.00,410.89,411.73,1
20031229,00:00:00,411.67,415.10,410.84,414.07,9
20031230,00:00:00,414.00,416.70,413.32,415.65,10
20031231,00:00:00,415.67,417.30,413.20,415.13,7
20040101,00:00:00,414.92,414.92,414.23,414.56,1
20040102,00:00:00,414.32,416.10,413.87,415.39,4
20040104,00:00:00,414.28,414.70,414.10,414.44,1
20040105,00:00:00,415.38,423.98,414.23,421.89,10
20040106,00:00:00,422.33,430.18,420.08,421.78,11
20040107,00:00:00,420.77,424.12,418.97,419.63,12
20040108,00:00:00,419.57,424.80,416.27,423.30,12
20040109,00:00:00,423.30,426.90,419.43,425.40,9
20040111,00:00:00,426.50,426.50,425.88,426.23,1
20040112,00:00:00,425.85,428.46,422.22,424.60,11
20040113,00:00:00,424.60,426.39,421.65,423.70,11
20040114,00:00:00,423.39,424.40,416.78,419.30,11
20040115,00:00:00,418.98,421.10,406.91,408.45,12
20040116,00:00:00,408.55,410.40,404.43,406.30,9
20040118,00:00:00,405.84,406.10,405.54,405.75,1
20040119,00:00:00,407.19,408.68,405.40,406.75,6
20040120,00:00:00,406.45,412.70,404.42,411.92,11
20040121,00:00:00,412.00,412.91,406.72,409.83,11
20040122,00:00:00,410.04,412.70,407.22,409.03,10
20040123,00:00:00,409.40,412.30,405.46,407.40,9
20040125,00:00:00,407.40,407.40,406.79,407.40,1
20040126,00:00:00,406.84,408.62,402.79,404.08,10
20040127,00:00:00,403.78,411.70,402.00,409.55,11
20040128,00:00:00,409.18,414.47,406.94,407.95,11
20040129,00:00:00,408.37,410.79,395.81,399.03,10
20040130,00:00:00,398.71,402.18,397.60,401.83,9
20040201,00:00:00,401.73,402.27,401.51,402.07,1
20040202,00:00:00,401.82,403.15,393.54,397.87,8
20040203,00:00:00,397.44,403.11,397.44,399.37,10
20040204,00:00:00,398.97,400.58,397.71,399.76,9
20040205,00:00:00,399.95,400.47,395.99,396.94,10
20040206,00:00:00,396.73,405.88,393.74,402.55,9
20040208,00:00:00,402.67,403.10,402.57,402.89,1
20040209,00:00:00,402.65,407.07,401.38,406.25,11
20040210,00:00:00,406.03,409.69,404.73,405.91,11
20040211,00:00:00,405.69,411.60,403.98,410.56,12
20040212,00:00:00,410.71,413.40,408.98,410.91,13
20040213,00:00:00,412.54,416.44,405.85,409.32,8
20040215,00:00:00,409.47,409.70,409.11,409.49,1
20040216,00:00:00,409.83,411.30,408.67,410.94,5
20040217,00:00:00,410.18,415.48,409.98,415.07,11
20040218,00:00:00,414.96,416.24,408.74,410.71,11
20040219,00:00:00,410.25,412.16,406.93,409.89,12
20040220,00:00:00,409.19,411.07,393.37,396.86,9
20040222,00:00:00,397.70,397.90,397.33,397.70,1
20040223,00:00:00,397.32,399.81,395.40,397.98,12
20040224,00:00:00,397.94,404.10,397.04,403.15,11
20040225,00:00:00,403.01,403.90,393.21,395.69,11
20040226,00:00:00,395.38,397.20,389.96,394.66,13
20040227,00:00:00,394.90,397.52,390.99,395.50,10
20040229,00:00:00,395.80,395.80,395.14,395.63,1
20040301,00:00:00,395.95,402.39,395.31,398.72,11
20040302,00:00:00,398.82,401.03,390.14,392.54,11
20040303,00:00:00,392.75,393.30,387.00,392.42,13
20040304,00:00:00,392.43,395.12,390.62,392.09,13
20040305,00:00:00,392.73,400.85,391.54,400.39,10
20040307,00:00:00,400.40,400.80,399.48,399.76,1
20040308,00:00:00,399.92,401.50,397.56,401.46,11
20040309,00:00:00,400.81,405.70,399.29,402.40,12
20040310,00:00:00,402.05,404.07,396.71,399.10,12
20040311,00:00:00,399.47,402.59,396.21,401.56,13
20040312,00:00:00,401.58,402.47,394.00,394.60,10
20040314,00:00:00,394.42,394.80,394.23,394.80,1
20040315,00:00:00,395.50,399.84,395.00,398.86,12
20040316,00:00:00,398.81,403.67,397.99,401.80,12
20040317,00:00:00,401.69,407.02,400.79,405.68,12
20040318,00:00:00,405.77,413.54,404.98,410.43,13
20040319,00:00:00,410.45,412.80,408.21,411.65,9
20040321,00:00:00,410.82,412.00,410.50,411.05,1
20040322,00:00:00,410.92,418.22,410.16,416.82,11
20040323,00:00:00,416.82,420.05,414.30,419.01,13
20040324,00:00:00,418.97,419.45,413.69,414.99,13
20040325,00:00:00,415.00,417.72,414.04,415.67,12
20040326,00:00:00,415.89,423.15,413.77,421.42,12
20040328,00:00:00,420.79,421.19,420.50,420.77,1
20040329,00:00:00,421.24,421.25,415.62,416.66,14
20040330,00:00:00,416.61,421.74,416.22,420.16,13
20040331,00:00:00,420.46,426.92,419.30,426.29,18
20040401,00:00:00,426.10,430.50,423.10,425.70,19
20040402,00:00:00,425.23,428.76,416.95,419.88,11
20040404,00:00:00,419.83,420.45,419.58,419.89,1
20040405,00:00:00,420.47,421.97,412.53,415.31,13
20040406,00:00:00,415.41,419.18,413.82,418.98,15
20040407,00:00:00,418.60,423.46,416.49,421.89,15
20040408,00:00:00,421.64,423.65,417.46,419.04,14
20040409,00:00:00,419.38,420.43,418.46,419.08,2
20040411,00:00:00,419.04,419.61,418.84,419.08,1
20040412,00:00:00,419.40,421.48,416.33,418.12,11
20040413,00:00:00,418.11,421.02,404.31,406.28,15
20040414,00:00:00,405.92,407.55,396.35,400.22,18
20040415,00:00:00,400.27,401.01,394.39,398.40,18
20040416,00:00:00,398.30,402.10,396.03,399.63,14
20040418,00:00:00,400.14,401.26,400.04,400.73,1
20040419,00:00:00,401.45,405.28,398.83,399.89,16
20040420,00:00:00,399.94,400.67,391.63,392.04,18
20040421,00:00:00,392.03,394.95,388.39,389.77,17
20040422,00:00:00,389.99,394.30,389.14,393.68,16
20040423,00:00:00,393.82,396.23,391.90,394.41,14
20040425,00:00:00,394.63,395.05,393.73,394.35,1
20040426,00:00:00,394.47,397.54,392.54,395.96,16
20040427,00:00:00,395.88,398.96,394.91,397.92,17
20040428,00:00:00,397.68,398.44,383.43,383.81,17
20040429,00:00:00,383.96,387.82,376.73,387.08,18
20040430,00:00:00,386.65,390.35,384.92,385.86,13
20040502,00:00:00,386.34,387.25,385.97,387.25,1
20040503,00:00:00,387.46,389.13,384.75,386.56,14
20040504,00:00:00,386.75,392.83,385.95,391.88,16
20040505,00:00:00,391.87,394.55,389.19,392.34,16
20040506,00:00:00,392.16,393.31,385.78,386.96,17
20040507,00:00:00,387.59,388.49,376.44,378.30,15
20040509,00:00:00,378.46,378.60,377.68,378.40,1
20040510,00:00:00,378.27,379.01,370.63,377.90,13
20040511,00:00:00,377.22,379.64,373.55,377.69,14
20040512,00:00:00,377.79,383.67,376.00,377.98,13
20040513,00:00:00,377.83,378.70,372.21,373.41,12
20040514,00:00:00,373.94,376.86,372.27,376.19,10
20040516,00:00:00,376.49,376.53,375.93,376.33,1
20040517,00:00:00,377.26,382.95,375.59,378.37,21
20040518,00:00:00,378.25,379.56,374.28,375.87,22
20040519,00:00:00,376.40,382.82,374.88,380.69,21
20040520,00:00:00,380.63,382.11,377.33,379.31,19
20040521,00:00:00,379.79,386.85,379.51,383.73,15
20040523,00:00:00,384.08,384.08,383.23,383.34,1
20040524,00:00:00,383.60,386.31,382.33,384.99,12
20040525,00:00:00,384.80,389.43,384.07,387.96,11
20040526,00:00:00,387.71,391.62,386.66,387.62,11
20040527,00:00:00,388.14,395.41,387.51,394.04,13
20040528,00:00:00,394.95,396.38,391.75,392.87,10
20040530,00:00:00,393.15,393.60,392.48,393.28,1
20040531,00:00:00,393.14,395.32,393.14,394.69,6
20040601,00:00:00,394.52,398.40,392.47,393.94,14
20040602,00:00:00,393.67,396.33,389.51,391.22,13
20040603,00:00:00,390.87,392.33,386.58,387.78,15
20040604,00:00:00,387.73,391.25,384.59,389.52,11
20040606,00:00:00,389.74,390.61,389.55,390.13,1
20040607,00:00:00,391.15,394.17,390.52,393.04,15
20040608,00:00:00,393.26,395.00,389.68,391.19,19
20040609,00:00:00,391.06,391.47,382.35,383.35,20
20040610,00:00:00,383.41,387.37,381.70,385.34,20
20040611,00:00:00,385.04,385.48,382.32,383.73,11
20040613,00:00:00,383.93,384.35,383.54,384.14,1
20040614,00:00:00,383.68,385.70,381.40,382.40,24
20040615,00:00:00,382.95,388.97,380.55,387.76,26
20040616,00:00:00,387.62,389.43,382.19,383.94,24
20040617,00:00:00,384.08,389.20,382.50,387.30,24
20040618,00:00:00,386.98,395.78,385.37,394.42,24
20040620,00:00:00,394.02,394.61,393.69,394.09,1
20040621,00:00:00,393.80,396.88,391.74,393.37,12
20040622,00:00:00,393.32,396.21,392.02,394.88,11
20040623,00:00:00,394.15,396.69,392.20,393.87,12
20040624,00:00:00,394.12,402.89,393.23,401.77,13
20040625,00:00:00,401.57,402.89,400.04,400.89,11
20040627,00:00:00,400.88,401.07,400.31,400.71,1
20040628,00:00:00,401.24,404.59,398.64,400.67,20
20040629,00:00:00,399.91,400.56,390.41,391.75,22
20040630,00:00:00,391.74,396.19,390.71,393.65,22
20040701,00:00:00,393.69,395.87,392.13,394.99,19
20040702,00:00:00,395.12,399.27,391.26,397.44,16
20040704,00:00:00,397.28,397.56,396.80,397.16,1
20040705,00:00:00,397.19,398.73,396.37,397.58,7
20040706,00:00:00,397.08,398.88,388.55,392.43,12
20040707,00:00:00,392.14,403.04,391.83,401.05,13
20040708,00:00:00,400.92,408.67,398.50,406.36,13
20040709,00:00:00,406.12,407.98,404.48,406.94,11
20040711,00:00:00,406.97,407.59,406.83,407.01,1
20040712,00:00:00,406.79,408.34,404.73,407.13,12
20040713,00:00:00,406.55,406.96,399.46,401.39,14
20040714,00:00:00,401.35,405.56,401.28,404.23,13
20040715,00:00:00,404.19,405.28,400.66,402.81,12
20040716,00:00:00,403.01,407.13,401.56,406.17,8
20040718,00:00:00,405.62,406.17,405.49,405.77,1
20040719,00:00:00,405.12,407.49,403.38,405.10,25
20040720,00:00:00,405.20,406.07,398.36,399.89,28
20040721,00:00:00,399.71,401.65,393.90,396.18,30
20040722,00:00:00,396.14,397.96,392.46,394.49,31
20040723,00:00:00,394.84,395.88,387.04,389.42,25
20040725,00:00:00,389.07,389.78,388.88,389.48,1
20040726,00:00:00,389.96,392.16,387.70,388.64,11
20040727,00:00:00,389.69,393.15,385.33,386.77,11
20040728,00:00:00,386.42,389.83,384.57,387.12,12
20040729,00:00:00,387.85,390.80,385.49,387.12,12
20040730,00:00:00,387.27,391.89,386.82,390.66,9
20040801,00:00:00,389.76,390.26,389.59,389.72,1
20040802,00:00:00,393.16,393.86,389.74,390.44,16
20040803,00:00:00,390.37,394.25,387.99,392.62,17
20040804,00:00:00,392.64,393.92,389.46,391.32,17
20040805,00:00:00,391.30,392.96,389.50,391.44,16
20040806,00:00:00,391.72,400.50,390.44,399.29,12
20040808,00:00:00,399.17,399.50,398.51,398.92,1
20040809,00:00:00,397.61,400.38,396.91,399.71,13
20040810,00:00:00,399.37,400.62,396.90,398.04,15
20040811,00:00:00,397.41,397.79,392.10,394.60,14
20040812,00:00:00,394.75,397.05,392.18,393.05,13
20040813,00:00:00,393.83,399.21,391.38,398.19,13
20040815,00:00:00,397.91,398.52,397.70,398.52,1
20040816,00:00:00,399.29,402.82,397.62,401.86,16
20040817,00:00:00,401.53,405.03,399.38,404.22,15
20040818,00:00:00,403.72,404.85,400.37,403.54,17
20040819,00:00:00,403.35,407.47,402.75,406.32,17
20040820,00:00:00,406.30,413.89,404.01,411.94,13
20040822,00:00:00,411.79,412.25,411.26,411.91,1
20040823,00:00:00,411.53,411.64,407.46,409.00,14
20040824,00:00:00,408.97,408.97,401.35,403.01,18
20040825,00:00:00,402.43,407.62,402.14,405.48,16
20040826,00:00:00,405.86,408.73,403.32,406.12,16
20040827,00:00:00,405.64,408.20,400.68,402.35,13
20040829,00:00:00,402.26,402.74,401.86,402.30,1
20040830,00:00:00,402.22,408.51,402.02,407.72,15
20040831,00:00:00,407.71,410.48,405.64,408.96,16
20040901,00:00:00,409.32,409.81,405.67,407.87,17
20040902,00:00:00,407.78,408.25,404.52,405.37,15
20040903,00:00:00,405.27,406.45,398.02,400.21,13
20040905,00:00:00,400.10,400.68,399.83,400.43,1
20040906,00:00:00,400.73,402.59,399.44,401.22,12
20040907,00:00:00,400.71,401.85,395.67,397.57,19
20040908,00:00:00,397.44,399.99,394.11,399.60,19
20040909,00:00:00,399.46,400.30,396.20,399.80,18
20040910,00:00:00,399.81,402.51,398.44,401.93,15
20040912,00:00:00,401.60,402.35,401.27,401.64,1
20040913,00:00:00,401.37,404.38,397.94,402.77,15
20040914,00:00:00,402.76,406.55,401.08,404.83,19
20040915,00:00:00,404.96,405.45,402.01,403.40,16
20040916,00:00:00,404.03,405.58,401.65,403.92,17
20040917,00:00:00,403.76,406.63,402.21,405.20,14
20040919,00:00:00,405.22,405.22,404.38,404.82,1
20040920,00:00:00,404.32,405.24,402.43,403.93,11
20040921,00:00:00,404.13,409.38,402.96,408.32,15
20040922,00:00:00,407.62,408.85,403.15,407.10,18
20040923,00:00:00,406.68,411.62,405.34,409.47,17
20040924,00:00:00,408.74,411.57,405.75,406.77,13
20040926,00:00:00,407.37,407.40,406.56,407.34,1
20040927,00:00:00,406.84,409.78,406.10,408.18,13
20040928,00:00:00,407.97,412.63,407.24,411.52,17
20040929,00:00:00,411.44,413.88,409.96,412.39,15
20040930,00:00:00,412.33,418.66,410.13,417.13,19
20041001,00:00:00,417.29,419.38,415.83,418.59,13
20041003,00:00:00,418.21,418.64,417.63,418.17,1
20041004,00:00:00,418.02,418.61,410.64,413.34,16
20041005,00:00:00,413.26,419.29,411.49,418.29,16
20041006,00:00:00,417.76,419.87,415.06,417.18,17
20041007,00:00:00,417.18,419.46,415.97,417.25,18
20041008,00:00:00,417.49,423.46,416.16,421.96,14
20041010,00:00:00,422.44,422.81,421.39,422.16,1
20041011,00:00:00,421.64,422.50,419.90,420.81,13
20041012,00:00:00,421.47,421.95,411.87,414.19,18
20041013,00:00:00,414.23,415.93,408.39,414.88,20
20041014,00:00:00,414.86,418.58,413.06,416.80,19
20041015,00:00:00,417.27,421.00,416.37,418.11,14
20041017,00:00:00,418.34,418.40,417.44,417.69,1
20041018,00:00:00,418.12,419.78,414.51,415.13,16
20041019,00:00:00,415.08,420.21,413.50,419.08,17
20041020,00:00:00,419.33,425.46,418.41,423.30,16
20041021,00:00:00,423.45,425.75,420.76,423.18,19
20041022,00:00:00,423.11,424.60,420.98,423.39,14
20041024,00:00:00,423.61,425.02,422.80,424.44,1
20041025,00:00:00,426.88,430.01,426.60,427.91,17
20041026,00:00:00,428.38,428.63,423.77,426.15,18
20041027,00:00:00,426.07,428.41,422.37,422.90,16
20041028,00:00:00,423.19,426.87,419.69,423.76,20
20041029,00:00:00,424.03,428.41,423.26,427.45,14
20041031,00:00:00,427.48,427.97,427.18,427.41,1
20041101,00:00:00,429.28,430.04,425.13,426.40,15
20041102,00:00:00,426.72,426.89,416.45,420.70,17
20041103,00:00:00,420.22,426.88,417.91,425.72,19
20041104,00:00:00,425.73,432.51,424.57,428.34,19
20041105,00:00:00,428.31,433.53,424.09,433.30,15
20041107,00:00:00,433.16,433.40,432.36,432.99,1
20041108,00:00:00,433.09,434.76,430.12,431.44,17
20041109,00:00:00,431.46,436.36,430.31,434.80,17
20041110,00:00:00,434.49,437.62,431.35,432.78,14
20041111,00:00:00,433.04,435.22,430.87,433.52,13
20041112,00:00:00,433.67,438.48,433.05,436.83,13
20041114,00:00:00,435.87,436.89,435.68,436.48,1
20041115,00:00:00,437.49,439.90,434.80,435.77,14
20041116,00:00:00,435.93,440.56,434.61,438.96,14
20041117,00:00:00,438.54,444.63,437.89,444.03,17
20041118,00:00:00,444.01,444.76,439.27,441.71,14
20041119,00:00:00,442.24,447.93,440.68,446.49,15
20041121,00:00:00,446.49,446.53,445.68,445.99,1
20041122,00:00:00,445.61,448.67,444.79,447.73,15
20041123,00:00:00,447.85,449.26,444.67,446.77,18
20041124,00:00:00,446.80,449.32,445.93,448.73,16
20041125,00:00:00,448.81,452.39,447.64,451.16,13
20041126,00:00:00,450.78,454.62,448.16,451.70,13
20041128,00:00:00,452.08,452.61,451.17,451.72,1
20041129,00:00:00,450.79,454.35,448.32,452.11,16
20041130,00:00:00,452.12,453.37,447.16,450.27,16
20041201,00:00:00,450.09,455.15,449.27,453.46,18
20041202,00:00:00,453.55,456.48,446.33,448.34,20
20041203,00:00:00,448.07,455.99,447.13,454.92,13
20041205,00:00:00,454.69,455.16,454.24,454.86,1
20041206,00:00:00,454.75,455.77,450.05,451.40,17
20041207,00:00:00,452.11,454.49,448.97,449.70,16
20041208,00:00:00,449.92,450.15,432.77,439.57,21
20041209,00:00:00,439.79,440.78,431.36,436.98,21
20041210,00:00:00,436.86,437.26,430.75,433.69,16
20041212,00:00:00,433.65,433.71,432.99,433.32,1
20041213,00:00:00,433.54,439.62,433.01,438.56,17
20041214,00:00:00,438.46,439.15,433.93,435.05,16
20041215,00:00:00,434.83,441.01,434.00,440.31,16
20041216,00:00:00,439.89,442.28,434.91,436.34,16
20041217,00:00:00,436.69,441.69,435.89,440.91,13
20041219,00:00:00,440.44,440.93,440.24,440.45,1
20041220,00:00:00,440.58,443.52,439.47,441.46,13
20041221,00:00:00,441.53,442.88,439.41,440.57,14
20041222,00:00:00,440.78,442.36,437.61,439.14,13
20041223,00:00:00,439.11,442.07,438.50,440.32,11
20041224,00:00:00,441.06,442.76,440.45,441.90,6
20041226,00:00:00,441.69,441.92,441.04,441.71,1
20041227,00:00:00,442.00,444.88,441.14,443.10,9
20041228,00:00:00,443.87,444.92,441.82,443.07,11
20041229,00:00:00,443.18,444.06,432.84,435.63,14
20041230,00:00:00,435.50,438.25,432.85,436.85,14
20041231,00:00:00,436.79,438.38,435.81,437.56,6
20050102,00:00:00,437.43,437.83,437.00,437.32,1
20050103,00:00:00,437.31,437.57,426.12,428.61,17
20050104,00:00:00,429.10,430.20,423.43,425.08,18
20050105,00:00:00,425.62,427.93,424.28,426.10,19
20050106,00:00:00,425.77,426.93,419.33,420.74,16
20050107,00:00:00,420.97,424.48,415.96,418.73,15
20050109,00:00:00,418.26,418.83,418.01,418.50,1
20050110,00:00:00,418.50,421.26,417.63,418.96,16
20050111,00:00:00,418.90,422.36,418.24,421.58,16
20050112,00:00:00,421.39,427.20,419.44,425.68,14
20050113,00:00:00,425.26,426.58,422.21,424.21,15
20050114,00:00:00,424.06,424.96,419.47,421.53,13
20050116,00:00:00,421.84,422.33,421.54,421.95,1
20050117,00:00:00,422.46,422.81,420.02,421.13,10
20050118,00:00:00,421.06,423.56,419.92,422.36,13
20050119,00:00:00,422.67,426.58,420.98,421.95,17
20050120,00:00:00,422.20,422.75,419.17,421.86,18
20050121,00:00:00,422.05,427.89,419.69,427.01,13
20050123,00:00:00,426.82,426.82,426.02,426.70,1
20050124,00:00:00,426.38,427.59,425.27,426.76,15
20050125,00:00:00,426.29,427.47,420.24,421.26,14
20050126,00:00:00,421.34,427.32,420.26,425.34,17
20050127,00:00:00,425.50,427.72,423.05,425.52,17
20050128,00:00:00,425.67,427.13,423.25,425.70,12
20050130,00:00:00,425.88,426.40,425.44,426.17,1
20050131,00:00:00,425.55,426.02,418.67,421.32,17
20050201,00:00:00,421.69,422.08,418.61,420.72,17
20050202,00:00:00,420.10,422.28,418.97,420.84,16
20050203,00:00:00,420.87,421.26,413.67,416.61,18
20050204,00:00:00,416.86,417.09,412.98,413.48,14
20050206,00:00:00,413.44,413.95,413.01,413.40,1
20050207,00:00:00,413.67,415.79,411.52,412.30,17
20050208,00:00:00,412.48,413.87,409.72,411.65,16
20050209,00:00:00,411.60,413.32,409.64,412.54,15
